,SessionID,UsrID,Cell,School,Channel,PackageConsulted,Focus,ConsultedPKG_Price,Discount_x,Date_Consulted,City,ProductSold,Sold,Discount_y,PriceSold,Consent
200,B83DA7116840,3.8795E+11,No,UTDT,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-03-12,Toronto,,No,,,
201,A4CD4F2960AD,1.73632E+11,No,UW,Social Media,Documents and Projects Only,FIN,300,0,2019-03-19,Waterloo,,No,,,
202,A242CB01812A,1.20895E+11,Yes,UW,Friends Referral,Introductory Lectures Only,FIN,120,0,2019-03-16,Toronto,,No,,,
203,0A5D7C68B862,7.66063E+11,Yes,UTSCAR,Scan Code,Project Practise Only,FIN,120,1,2019-01-23,Toronto,,No,,,
204,43F769ED702C,6.94554E+11,No,UTSCAR,Scan Code,Full Package,FIN,350,1,2019-03-30,Toronto,,No,,,
205,7BA01DAAE66F,8.58753E+11,No,UW,Scan Code,Project Practise Only,FIN,120,0,2019-03-15,Waterloo,,No,,,
206,677B08FC179F,2528639061,Yes,UW,Web/Articles,Documents and Projects Only,BOTH,300,0,2019-02-10,Waterloo,,No,,,
207,652B11F9A8A0,6.37829E+11,No,UTDT,Scan Code,Project Practise Only,FIN,120,0,2019-03-30,Toronto,,No,,,
208,4FCD7FA340CD,6.70691E+11,No,YU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-10,North York,Introductory Lectures Only,Yes,1,120,1
209,9CB13D7E2213,6.44457E+11,No,YU,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-25,North York,,No,,,
210,F38060F3824B,7.94689E+11,No,UTSCAR,Warm Market(Speical),Project Practise Only,FIN,120,0,2019-08-03,Toronto,,No,,,
211,B4FD2ED6C83E,5.87255E+11,No,UTSCAR,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-01-04,Toronto,,No,,,
212,D3EA27B8B2FA,1.00343E+11,No,UTMISS,Scan Code,Documents and Projects Only,FIN,300,0,2019-03-12,Mississauga,,No,,,
213,32DDCC022FD7,9.01147E+11,Yes,YU,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-08-03,North York,,No,,,
214,E71E1F74A116,1293883989,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-16,Toronto,,No,,,
215,8297CD45644F,2.45086E+11,No,UW,Web/Articles,Introductory Lectures Only,DAT,120,0,2019-01-15,Waterloo,,No,,,
216,C3081B269EC3,8.47424E+11,No,YU,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-02-20,North York,,No,,,
217,B2FADF9EBA87,3.4294E+11,No,UTMISS,Social Media,Full Package,FIN,350,0,2019-02-11,Mississauga,,No,,,
218,82E64D01C04E,1.28944E+11,Yes,MU,Social Media,Project Practise Only,BOTH,120,0,2019-01-13,Montreal,,No,,,
219,44A959F17505,29455863270,No,UTMISS,Scan Code,Documents and Projects Only,DAT,300,0,2019-02-16,,,No,,,
220,6066B92119A0,2.83505E+11,No,UW,Web/Articles,Full Package,FIN,350,0,2019-03-24,Waterloo,,No,,,
221,215F9D9DDCA2,3.41763E+11,No,UTMISS,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-31,Mississauga,,No,,,
222,68644140A679,9.09658E+11,No,MU,Social Media,Project Practise Only,BOTH,120,0,2019-03-27,Hamilton,,No,,,
223,F17762F01FA4,9.76694E+11,No,YU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-10,North York,,No,,,
224,4201D1B790C1,3.85154E+11,No,UW,Social Media,Project Practise Only,FIN,120,0,2019-01-26,Waterloo,,No,,,
225,EA5081A852EC,6790779110,No,UTDT,Friends Referral,Introductory Lectures Only,BOTH,120,0,2019-02-09,,Introductory Lectures Only,Yes,1,120,1
226,A2E63B2CA93F,3.3161E+11,Yes,UTDT,Scan Code,Full Package,FIN,350,0,2019-01-21,Toronto,,No,,,
227,A54E9DBCA604,4.94251E+11,No,UTMISS,Social Media,Project Practise Only,FIN,120,0,2019-05-02,Mississauga,,No,,,
228,810D6916D981,6.62956E+11,Yes,MU,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-22,Hamilton,,No,,,
229,2A4E5395B2CC,9.33169E+11,Yes,UTSCAR,Social Media,Introductory Lectures Only,BOTH,120,0,2019-03-01,Scarborough,,No,,,
230,33A77197D723,5.87311E+11,Yes,UTDT,Web/Articles,Introductory Lectures Only,DAT,120,0,2019-07-03,Toronto,,No,,,
231,1EB766F8DDCD,9.18961E+11,Yes,MU,Scan Code,Documents and Projects Only,FIN,300,0,2019-05-02,Hamilton,,No,,,
232,F959F7D11B3B,2.4437E+11,Yes,UW,Marketing Sessions,Introductory Lectures Only,BOTH,120,0,2019-01-27,Toronto,,No,,,
233,AD9F3B4E9EB1,4.72795E+11,No,UTSCAR,Friends Referral,Documents and Projects Only,FIN,300,0,2019-02-23,Toronto,,No,,,
234,ED93521675C8,4.57314E+11,Yes,UTSCAR,Social Media,Full Package,BOTH,350,0,2019-01-04,Scarborough,,No,,,
235,35F07796E2BB,2.99841E+11,No,MU,Web/Articles,Documents and Projects Only,BOTH,300,0,2019-01-28,Hamilton,,No,,,
236,FAED7097A745,4.38683E+11,No,UW,Scan Code,Documents and Projects Only,FIN,300,0,2019-01-14,Waterloo,,No,,,
237,6E9249BDB22B,2.88801E+11,No,UTDT,Social Media,Introductory Lectures Only,DAT,120,0,2019-01-04,Toronto,,No,,,
238,0CD4E12B89B5,3.09629E+11,No,UW,Scan Code,Documents and Projects Only,FIN,300,1,2019-03-01,Toronto,,No,,,
239,B35671D8DA69,7.11738E+11,No,MU,Scan Code,Documents and Projects Only,FIN,300,0,2019-01-25,Hamilton,Documents and Projects Only,Yes,1,300,1
240,50E9D1207ABE,7.19626E+11,No,UTSCAR,Friends Referral,Project Practise Only,BOTH,120,0,2019-01-11,Scarborough,,No,,,
241,2CF5AD8F6E26,3.10957E+11,Yes,UTSCAR,Web/Articles,Introductory Lectures Only,FIN,120,0,2019-03-18,Toronto,Introductory Lectures Only,Yes,1,120,1
242,B57E7C92B659,2.49583E+11,No,UW,Scan Code,Introductory Lectures Only,DAT,120,0,2019-04-01,Toronto,,No,,,
243,022CDFC8F36D,20439804124,No,UTSCAR,Social Media,Documents and Projects Only,FIN,300,0,2019-02-13,Toronto,,No,,,
244,80ACF1497064,8.59204E+11,No,UTMISS,Scan Code,Full Package,BOTH,350,0,2019-01-31,Toronto,,No,,,
245,168DEBAF3BA8,1.36049E+11,No,UTDT,Social Media,Documents and Projects Only,DAT,300,0,2019-01-07,Toronto,,No,,,
246,28A8986E5142,27702991115,Yes,YU,Web/Articles,Project Practise Only,DAT,120,0,2019-02-04,North York,,No,,,
247,B964934BC869,2.4894E+11,Yes,YU,Marketing Sessions,Project Practise Only,BOTH,120,0,2019-02-02,North York,,No,,,
248,272D51954AB4,95875532441,Yes,UTDT,Social Media,Documents and Projects Only,DAT,300,0,2019-03-24,Toronto,Introductory Lectures Only,Yes,1,120,1
249,429BC8BE0090,4.85973E+11,No,UW,Social Media,Documents and Projects Only,DAT,300,0,2019-03-09,Waterloo,,No,,,
250,00CB891D9A3B,5.73433E+11,No,UTDT,Marketing Sessions,Documents and Projects Only,DAT,300,0,2019-02-09,Toronto,Documents and Projects Only,Yes,1,300,1
251,74F8E234908A,3.27966E+11,No,UW,Scan Code,Project Practise Only,BOTH,120,0,2019-02-22,Waterloo,,No,,,
252,BB4E10969D9D,6.96041E+11,Yes,UTDT,Social Media,Project Practise Only,BOTH,120,0,2019-02-25,Toronto,,No,,,
253,580E0224683C,2.56944E+11,No,UTDT,Marketing Sessions,Full Package,FIN,350,1,2019-03-20,Toronto,,No,,,
254,6B1793CB6D87,95749009637,Yes,UTDT,Scan Code,Documents and Projects Only,FIN,300,0,2019-02-22,Toronto,,No,,,
255,1F879A604757,1.85895E+11,No,YU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-24,North York,,No,,,
256,87226FC7A751,9.53108E+11,No,MU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-06-03,Hamilton,,No,,,
257,9F2EA9388145,4.62934E+11,No,UTDT,Web/Articles,Documents and Projects Only,BOTH,300,1,2019-01-14,Toronto,,No,,,
258,6C0ED9762760,2.45285E+11,Yes,UW,Social Media,Introductory Lectures Only,DAT,120,0,2019-04-01,Toronto,,No,,,
259,6E6BE068E091,4.44413E+11,No,UTDT,Social Media,Introductory Lectures Only,DAT,120,1,2019-01-28,Toronto,,No,,,
260,1B1D96EFDE94,2.66945E+11,Yes,UW,Web/Articles,Full Package,BOTH,350,0,2019-05-01,Waterloo,,No,,,
261,08C76920A982,6.45253E+11,No,UW,Social Media,Documents and Projects Only,DAT,300,1,2019-01-04,Waterloo,,No,,,
262,C5A9BB846608,74559204191,Yes,YU,Scan Code,Documents and Projects Only,FIN,300,0,2019-01-26,North York,,No,,,
263,7981F858664E,2.08844E+11,Yes,UW,Scan Code,Documents and Projects Only,FIN,300,0,2019-07-01,Toronto,,No,,,
264,E0A9E8C49F5C,5.75756E+11,No,MU,Social Media,Introductory Lectures Only,DAT,120,0,2019-01-30,Hamilton,,No,,,
265,4F6C4B63502F,3.42515E+11,No,UW,Social Media,Introductory Lectures Only,DAT,120,0,2019-08-03,Toronto,,No,,,
266,67C6FD52938A,5.72989E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-04-01,Toronto,,No,,,
267,FF6C35D9B956,8.52457E+11,Yes,UTDT,Friends Referral,Project Practise Only,DAT,120,1,2019-03-10,Toronto,Introductory Lectures Only,Yes,0.9,108,1
268,FB4ECA60EC0A,75847914049,No,UW,Social Media,Introductory Lectures Only,DAT,120,0,2019-03-26,Waterloo,,No,,,
269,2711432C70DB,9.08487E+11,No,UW,Scan Code,Documents and Projects Only,BOTH,300,0,2019-02-18,Waterloo,,No,,,
270,9A4260E50B63,7.37147E+11,No,UTMISS,Social Media,Project Practise Only,BOTH,120,0,2019-02-26,,,No,,,
271,935752B79B1A,1.05787E+11,Yes,UTDT,Scan Code,Full Package,FIN,350,0,2019-03-17,Toronto,,No,,,
272,A5A768D390F0,4.50443E+11,No,UTDT,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-23,Toronto,,No,,,
273,2EF16B22D7E2,5.29113E+11,No,UTMISS,Scan Code,Full Package,BOTH,350,0,2019-07-02,North York,,No,,,
274,FE8225729EA1,2.5752E+11,No,UTMISS,Social Media,Project Practise Only,FIN,120,0,2019-06-02,North York,,No,,,
275,260094233EDE,5.92618E+11,Yes,UTSCAR,Marketing Sessions,Project Practise Only,DAT,120,0,2019-03-13,Scarborough,Project Practise Only,Yes,1,120,1
276,DF416A4EF5FF,9.77812E+11,Yes,UTDT,Warm Market(Speical),Introductory Lectures Only,FIN,120,0,2019-01-02,Toronto,,No,,,
277,288FADC6BEB1,9.19956E+11,No,YU,Social Media,Project Practise Only,DAT,120,0,2019-01-02,North York,,No,,,
278,7715C134DD0B,3.03676E+11,No,UW,Scan Code,Project Practise Only,FIN,120,0,2019-03-16,Waterloo,,No,,,
279,97C6342C2529,5.95353E+11,No,UW,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-03-26,Toronto,,No,,,
280,1CAD3EBBB61A,5.03206E+11,Yes,UW,Social Media,Full Package,BOTH,350,0,2019-01-18,Waterloo,Project Practise Only,Yes,1,120,1
281,4DD54294E99C,5.13848E+11,Yes,MU,Scan Code,Project Practise Only,DAT,120,0,2019-01-02,Hamilton,,No,,,
282,00CC30F2F50B,1.51285E+11,No,UTDT,Social Media,Full Package,BOTH,350,0,2019-03-17,Toronto,,No,,,
283,7C80ADB0D396,3.16751E+11,No,YU,Scan Code,Project Practise Only,DAT,120,0,2019-01-30,North York,,No,,,
284,37011D3BE94E,2.17241E+11,No,UW,Social Media,Project Practise Only,BOTH,120,0,2019-03-30,Waterloo,Project Practise Only,Yes,1,120,1
285,49B2FCE59AC7,8.58204E+11,Yes,UW,Social Media,Introductory Lectures Only,BOTH,120,0,2019-03-18,Waterloo,,No,,,
286,E873F4D2252C,4.61748E+11,No,UTDT,Social Media,Documents and Projects Only,DAT,300,0,2019-02-17,Toronto,,No,,,
287,82FE817A3B0C,5.99463E+11,No,YU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-01-01,North York,,No,,,
288,BCC76D8F268C,7.36269E+11,Yes,UTSCAR,Scan Code,Documents and Projects Only,DAT,300,0,2019-01-01,Scarborough,,No,,,
289,4C6EEE8B7DF0,9.97746E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-03-13,Toronto,,No,,,
290,B56536C9C714,9.36846E+11,Yes,UTSCAR,Warm Market(Speical),Project Practise Only,FIN,120,0,2019-05-01,Toronto,,No,,,
291,E3605AC97701,20949820500,No,UTMISS,Social Media,Project Practise Only,FIN,120,0,2019-01-03,Mississauga,,No,,,
292,6BE2D12F8358,40477695139,No,YU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-07,North York,,No,,,
293,4085EEA1D742,6.84697E+11,Yes,MU,Friends Referral,Project Practise Only,BOTH,120,0,2019-01-18,Hamilton,Project Practise Only,Yes,1,120,1
294,D8BCA6196200,5.60066E+11,Yes,UTSCAR,Scan Code,Introductory Lectures Only,DAT,120,0,2019-03-27,Toronto,,No,,,
295,800E29E79E81,6.37857E+11,No,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-03-16,,Project Practise Only,Yes,1,120,1
296,BF659CDF37FD,3.95534E+11,Yes,UTSCAR,Friends Referral,Introductory Lectures Only,FIN,120,0,2019-03-31,Toronto,Introductory Lectures Only,Yes,1,120,1
297,D5C38361E057,3.96424E+11,No,YU,Scan Code,Documents and Projects Only,BOTH,300,0,2019-01-12,North York,,No,,,
298,D5208B04C5FE,7.62725E+11,Yes,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-26,Waterloo,,No,,,
299,555FBBAFEDDF,2.14209E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-03-26,Waterloo,,No,,,
300,FE1EF3551C59,4.42628E+11,Yes,MU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-03-01,Hamilton,,No,,,
301,0CD865AD63CF,8.33313E+11,No,YU,Web/Articles,Introductory Lectures Only,BOTH,120,0,2019-02-25,North York,Introductory Lectures Only,Yes,1,120,1
302,18F9E2B5EBEE,6.94844E+11,Yes,UTDT,Social Media,Introductory Lectures Only,BOTH,120,0,2019-03-23,Toronto,,No,,,
303,7E328DED0E30,9.05587E+11,No,UTDT,Scan Code,Full Package,DAT,350,0,2019-07-01,Toronto,Full Package,Yes,1,350,1
304,13AFFEFEF307,2.09787E+11,No,UTSCAR,Web/Articles,Project Practise Only,BOTH,120,0,2019-03-30,Scarborough,,No,,,
305,4781612BBD0D,36019717733,Yes,UTMISS,Social Media,Project Practise Only,BOTH,120,0,2019-02-09,,,No,,,
306,4DCE96FC9693,2.07694E+11,No,UW,Social Media,Documents and Projects Only,FIN,300,0,2019-07-03,Waterloo,,No,,,
307,75E273379ADE,1.69454E+11,No,MU,Friends Referral,Introductory Lectures Only,FIN,120,0,2019-01-15,Montreal,,No,,,
308,CEE9F249C679,8.4305E+11,No,YU,Scan Code,Project Practise Only,FIN,120,0,2019-01-17,North York,,No,,,
309,B8FB10BA0080,5.23626E+11,No,UTSCAR,Social Media,Project Practise Only,FIN,120,1,2019-02-23,Scarborough,,No,,,
310,DBF90A48E5AF,7.02317E+11,Yes,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-20,Toronto,,No,,,
311,1CDF15B2F580,70033208995,No,UTDT,Scan Code,Introductory Lectures Only,DAT,120,0,2019-03-22,Toronto,Introductory Lectures Only,Yes,1,120,1
312,B154BCCFA77E,5.81469E+11,No,UTMISS,Scan Code,Documents and Projects Only,DAT,300,0,2019-03-31,Mississauga,Documents and Projects Only,Yes,1,300,1
313,E8EE9D124530,4.84231E+11,No,UW,Friends Referral,Introductory Lectures Only,BOTH,120,1,2019-06-01,Waterloo,Introductory Lectures Only,Yes,0.9,108,1
314,36A1E7A929DF,9.02472E+11,No,UTDT,Social Media,Full Package,BOTH,350,0,2019-01-01,Toronto,,No,,,
315,0C56A51D3F53,9.54088E+11,No,UTDT,Social Media,Introductory Lectures Only,FIN,120,0,2019-03-11,,,No,,,
316,A81763F123CD,6.31654E+11,Yes,UW,Scan Code,Documents and Projects Only,DAT,300,0,2019-02-18,Waterloo,,No,,,
317,CC472AE877A6,1.70963E+11,No,UTMISS,Web/Articles,Project Practise Only,FIN,120,1,2019-01-18,,,No,,,
318,B0C614B02E13,9.76376E+11,No,UTDT,Scan Code,Project Practise Only,FIN,120,0,2019-05-02,Toronto,,No,,,
319,BE1F4E3EB6D9,8.49932E+11,No,YU,Scan Code,Project Practise Only,BOTH,120,0,2019-02-12,North York,,No,,,
320,722D11496728,1.20414E+11,No,UTMISS,Web/Articles,Project Practise Only,FIN,120,0,2019-03-22,North York,,No,,,
321,35F0D107D00F,7.10551E+11,Yes,UTDT,Scan Code,Project Practise Only,FIN,120,0,2019-01-17,Toronto,,No,,,
322,4F14E21DC71F,9.93282E+11,No,YU,Social Media,Introductory Lectures Only,FIN,120,0,2019-03-22,North York,,No,,,
323,4351F55F3F96,98786303280,No,MU,Scan Code,Documents and Projects Only,FIN,300,0,2019-02-25,Hamilton,,No,,,
324,0C86B0C7FC47,1.34267E+11,No,UW,Warm Market(Speical),Project Practise Only,DAT,120,0,2019-01-13,Waterloo,,No,,,
325,FF96886B55C4,9.96874E+11,No,UTMISS,Social Media,Project Practise Only,FIN,120,0,2019-01-23,,,No,,,
326,53C013653C04,4.38903E+11,No,MU,Social Media,Introductory Lectures Only,FIN,120,0,2019-04-01,Toronto,,No,,,
327,CC7F5297C956,89311400127,No,UTDT,Scan Code,Project Practise Only,BOTH,120,1,2019-03-02,Toronto,,No,,,
328,4C8F1250DDAB,12378862110,Yes,UW,Social Media,Documents and Projects Only,FIN,300,0,2019-01-15,Waterloo,,No,,,
329,33637E3B3756,1.28636E+11,No,UW,Web/Articles,Full Package,DAT,350,0,2019-03-03,Waterloo,,No,,,
330,BC389CBA1E4A,2.85199E+11,Yes,UW,Social Media,Full Package,FIN,350,0,2019-03-18,Waterloo,,No,,,
331,BF0004AA0519,7.12382E+11,No,UTDT,Warm Market(Speical),Documents and Projects Only,BOTH,300,0,2019-01-20,Toronto,Project Practise Only,Yes,1,120,1
332,F0B95F1C8924,10334580186,No,YU,Scan Code,Project Practise Only,BOTH,120,1,2019-01-29,North York,,No,,,
333,FE1421A6BC1F,5.35832E+11,No,UTMISS,Web/Articles,Documents and Projects Only,BOTH,300,0,2019-01-14,North York,,No,,,
334,A67B2CD03554,5.69255E+11,No,UW,Social Media,Full Package,BOTH,350,0,2019-07-01,Waterloo,,No,,,
335,8A1A5D91A1A7,3.45648E+11,Yes,UTSCAR,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-25,Scarborough,,No,,,
336,89318B5700AD,6.78237E+11,Yes,YU,Scan Code,Project Practise Only,DAT,120,0,2019-02-02,North York,,No,,,
337,A253AE118BA1,7.23518E+11,No,UW,Scan Code,Documents and Projects Only,DAT,300,0,2019-02-02,Toronto,,No,,,
338,757CBD3EA98B,1.96889E+11,No,UTMISS,Scan Code,Introductory Lectures Only,DAT,120,0,2019-03-19,,,No,,,
339,AE1427AC6563,3.03334E+11,No,UTSCAR,Social Media,Project Practise Only,FIN,120,0,2019-02-15,Toronto,,No,,,
340,9967C9019D17,4.03072E+11,Yes,UTMISS,Social Media,Project Practise Only,DAT,120,0,2019-01-30,Mississauga,,No,,,
341,D032BE819F7B,4.99161E+11,Yes,UW,Social Media,Introductory Lectures Only,DAT,120,0,2019-01-31,Waterloo,,No,,,
342,CF04995A4E16,2.80075E+11,No,MU,Friends Referral,Introductory Lectures Only,BOTH,120,0,2019-06-03,Hamilton,Introductory Lectures Only,Yes,1,120,1
343,7EDFC96847E9,2.28043E+11,No,UTMISS,Marketing Sessions,Full Package,BOTH,350,0,2019-01-02,North York,Full Package,Yes,1,350,1
344,09CFBBAD5B89,8.80937E+11,No,UTMISS,Friends Referral,Introductory Lectures Only,FIN,120,0,2019-03-11,,,No,,,
345,55DFD1C45895,6.00824E+11,Yes,UTMISS,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-01-12,Mississauga,,No,,,
346,131759CF4605,1.8249E+11,No,UTDT,Web/Articles,Introductory Lectures Only,BOTH,120,0,2019-03-13,Toronto,Introductory Lectures Only,Yes,1,120,1
347,A94ECD575D06,4.35055E+11,No,UTSCAR,Social Media,Project Practise Only,FIN,120,0,2019-03-21,Scarborough,,No,,,
348,1827310790DA,3.30561E+11,Yes,UW,Social Media,Introductory Lectures Only,DAT,120,0,2019-03-20,Waterloo,,No,,,
349,19D9F3A2A34F,8.68093E+11,Yes,UW,Scan Code,Introductory Lectures Only,FIN,120,1,2019-04-03,Toronto,,No,,,
350,5AC762E6DB26,9.39803E+11,No,YU,Social Media,Documents and Projects Only,FIN,300,0,2019-03-01,North York,,No,,,
351,78A25FDD3692,5.30081E+11,Yes,UTDT,Scan Code,Project Practise Only,FIN,120,1,2019-03-22,Toronto,,No,,,
352,F89A6BBC4C97,5.63146E+11,No,YU,Scan Code,Project Practise Only,FIN,120,0,2019-02-20,North York,,No,,,
353,4310DE185AB4,8.57065E+11,Yes,UTDT,Scan Code,Documents and Projects Only,BOTH,300,0,2019-03-12,,Documents and Projects Only,Yes,1,300,1
354,EBAA22369059,95274297317,No,UW,Scan Code,Full Package,BOTH,350,0,2019-05-03,Waterloo,,No,,,
355,90911CB108E8,2.12405E+11,No,YU,Social Media,Project Practise Only,FIN,120,0,2019-02-19,North York,Project Practise Only,Yes,1,120,1
356,BA790CB62E40,8.16415E+11,Yes,MU,Marketing Sessions,Project Practise Only,FIN,120,0,2019-01-07,Toronto,,No,,,
357,61B2FEDDD99C,5.09254E+11,No,UW,Social Media,Project Practise Only,FIN,120,0,2019-04-01,Waterloo,,No,,,
358,E793F7B1BCBD,55820270486,No,UTMISS,Warm Market(Speical),Project Practise Only,DAT,120,0,2019-01-02,Toronto,,No,,,
359,43250FB014E9,62721688185,No,UTSCAR,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-27,Toronto,,No,,,
360,2E92FE852879,7.23405E+11,No,UTDT,Social Media,Project Practise Only,FIN,120,0,2019-02-11,Toronto,,No,,,
361,FD6984A53810,78480220638,No,UTSCAR,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-02-17,Scarborough,Project Practise Only,Yes,1,120,1
362,20F5ED47AC51,7.68404E+11,No,UTSCAR,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-25,Scarborough,,No,,,
363,44AFBF222F56,3.02578E+11,Yes,YU,Scan Code,Project Practise Only,FIN,120,0,2019-05-02,North York,,No,,,
364,D0C418D81BE0,5.65505E+11,No,UTSCAR,Warm Market(Speical),Introductory Lectures Only,BOTH,120,1,2019-02-28,Scarborough,,No,,,
365,C84E5890095D,44312954152,Yes,UTDT,Scan Code,Documents and Projects Only,FIN,300,0,2019-01-16,Toronto,,No,,,
366,A5072AF1250A,49660294827,No,UTDT,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-27,Toronto,,No,,,
367,2350E55D32B2,2.40447E+11,No,UTSCAR,Social Media,Project Practise Only,DAT,120,0,2019-01-23,Toronto,,No,,,
368,B49D905ECE9C,8.48981E+11,No,UTDT,Scan Code,Full Package,BOTH,350,0,2019-01-14,Toronto,Full Package,Yes,1,350,1
369,851173C531FF,2.10887E+11,No,UW,Social Media,Project Practise Only,DAT,120,0,2019-03-17,Toronto,Project Practise Only,Yes,1,120,1
370,F5D849024C11,96955613952,No,UTMISS,Web/Articles,Project Practise Only,FIN,120,0,2019-02-13,North York,,No,,,
371,C216EC131A1B,75673662247,Yes,UTSCAR,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-08-03,Scarborough,,No,,,
372,7126EC25F04B,8.27564E+11,No,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-10,Waterloo,,No,,,
373,1A1423A415E3,5.8221E+11,Yes,UTMISS,Scan Code,Full Package,DAT,350,0,2019-02-15,Toronto,,No,,,
374,D246F95A2FDD,4.73835E+11,Yes,UTSCAR,Social Media,Project Practise Only,BOTH,120,0,2019-01-02,Scarborough,,No,,,
375,70E37A61205B,8.57441E+11,No,UTSCAR,Social Media,Project Practise Only,DAT,120,1,2019-01-31,Toronto,,No,,,
376,48931984158D,8.31256E+11,Yes,UW,Scan Code,Full Package,FIN,350,0,2019-04-02,Toronto,,No,,,
377,4E36DA68C6C3,5.34117E+11,No,UTSCAR,Social Media,Project Practise Only,FIN,120,0,2019-01-28,Scarborough,,No,,,
378,EF4BE00688F7,6.5673E+11,No,UTMISS,Scan Code,Project Practise Only,DAT,120,0,2019-03-23,Mississauga,Introductory Lectures Only,Yes,1,120,1
379,341B4402BE74,5.69051E+11,No,UTSCAR,Web/Articles,Introductory Lectures Only,BOTH,120,0,2019-02-20,Toronto,,No,,,
380,DE7E2EF8A273,6.30648E+11,No,MU,Scan Code,Full Package,FIN,350,0,2019-03-13,Hamilton,,No,,,
381,987A4E6D71BC,6.6542E+11,Yes,UW,Scan Code,Project Practise Only,DAT,120,0,2019-01-02,Waterloo,,No,,,
382,D6F00CC6DD35,5.73377E+11,No,UW,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-16,Waterloo,,No,,,
383,5BBEF4C10656,8.05081E+11,No,YU,Scan Code,Introductory Lectures Only,DAT,120,0,2019-01-19,North York,,No,,,
384,6C48BF338BE7,32474527896,Yes,UTDT,Scan Code,Project Practise Only,FIN,120,0,2019-02-19,Toronto,,No,,,
385,4E4E671182E9,8.35144E+11,No,UTDT,Friends Referral,Documents and Projects Only,FIN,300,0,2019-07-02,Toronto,,No,,,
386,51759CB06E79,7.29634E+11,Yes,UW,Scan Code,Full Package,FIN,350,0,2019-05-02,Waterloo,,No,,,
387,BCE790F396DD,7.9374E+11,No,UW,Scan Code,Project Practise Only,FIN,120,0,2019-01-20,Waterloo,,No,,,
388,94F249EAE612,3.76633E+11,No,UTMISS,Social Media,Introductory Lectures Only,BOTH,120,0,2019-01-04,Mississauga,,No,,,
389,75B9FE697164,2.14253E+11,No,UTSCAR,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-25,Scarborough,,No,,,
390,7E8DD56CD8B8,1.76327E+11,No,UTDT,Marketing Sessions,Introductory Lectures Only,BOTH,120,0,2019-01-24,Toronto,Introductory Lectures Only,Yes,1,120,1
391,D13D1399DAC9,1.64519E+11,No,UW,Social Media,Full Package,FIN,350,0,2019-01-19,Waterloo,,No,,,
